15587, 9953
17632, 36463
18783, 35281
23487, 69165
23193, 41215
23995, 79277
23896, 43181
30330, 77703
35107, 25321
34804, 92334
37477, 67583
36576, 57415
37608, 53809
41606, 8427
43741, 76834
47682, 16296
48074, 87591
48689, 20679
49653, 65060
85596, 94922
62575, 41247
59127, 37117
88305, 78294
63913, 7075
74465, 50193
82110, 88859
81312, 49953
83864, 2314
84538, 7343
92066, 98479
99991, 1074
50837, 42260
54979, 49412
55188, 7736
55122, 31733
58320, 93981
59700, 96155
59622, 463
60516, 76999
60749, 8005
65864, 22992
70900, 37619
73761, 24621
75612, 93110
81843, 5653
84225, 81332
87327, 68961
98894, 41951
53408, 16845
52352, 66212
56626, 13830
58107, 18118
57541, 56290
57051, 68579
60487, 93563
59677, 89692
61838, 40442
65265, 7480
63176, 17277
66217, 73079
67329, 76885
68792, 22337
69655, 98768
71019, 38930
69701, 78593
73420, 16695
73884, 53660
74171, 85264
76937, 39700
77918, 1609
81956, 85062
80877, 81086
84931, 3312
86066, 90430
88520, 66873
90386, 28628
92962, 77233
91854, 12239
94677, 54383
99644, 37614
50205, 49446
50319, 70203
50795, 30298
51696, 17172
52022, 19364
55416, 7448
55269, 42197
55404, 74119
57115, 32390
56996, 92804
58676, 72802
58776, 310
58889, 68627
61383, 19113
62015, 86550
62434, 63436
62134, 46475
62740, 58015
63405, 8813
65189, 87433
65220, 71374
66919, 74764
66014, 96014
68981, 93791
68405, 89524
70791, 47609
70276, 3583
73321, 22494
72657, 64337
73519, 679
73867, 79412
72929, 1028
72757, 10575
73429, 67750
74664, 91437
74006, 89472
78439, 97827
79278, 96684
78602, 70314
81769, 83035
82330, 41538
82573, 53843
82876, 91530
86226, 4675
85437, 9989
85493, 120
88369, 40861
87776, 73961
86844, 92486
87038, 93753
90494, 22494
89742, 80202
90175, 89359
89910, 64098
92504, 86529
92286, 33550
92419, 88145
91581, 11935
92765, 67750
95201, 22245
94689, 26949
95339, 51131
94330, 34063
97017, 3096
96947, 82810
97021, 26949
97635, 39845
98549, 25168
99419, 25168
51473, 7629
53155, 9311
54830, 68388
55246, 14173
55919, 88237
55025, 76834
58806, 30437
62189, 93029
64201, 37071
64544, 59887
64092, 56213
67158, 82775
71851, 94979
74656, 42212
75922, 6563
77260, 83999
84504, 54303
88937, 90844
89544, 49712
91620, 36679
93172, 41215
96371, 47305
98721, 20857
99990, 644
